loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,issue_year,issue_month,loan_status,is_default,dti_bucket,income_bracket,loan_to_income,risk_tier,term_months
103276,7500,36 months,8.67,237.35,A,A1,7 years,MORTGAGE,73594.65,credit_card,FL,20.31,0,0,24,0,73.1,37,2020,1,Charged Off,1,High (20-30%),Upper-Middle (70-100k),0.102,Low Risk,36
103277,10000,36 months,9.61,320.84,B,B3,9 years,RENT,45009.9,medical,OH,15.04,0,2,3,0,8.3,6,2021,11,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.222,Low Risk,36
103278,12000,36 months,24.11,471.49,F,F4,2 years,RENT,32073.98,debt_consolidation,NY,14.47,0,0,23,1,75.1,25,2022,9,Late (31-120 days),1,Moderate (10-20%),Low (<40k),0.374,High Risk,36
103279,25000,60 months,10.12,532.65,B,B1,4 years,MORTGAGE,91681.82,credit_card,IL,25.02,0,2,5,0,21.2,8,2022,12,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.273,Low Risk,60
103280,10000,36 months,7.72,312.07,A,A5,7 years,MORTGAGE,73157.35,home_improvement,WA,9.83,0,0,4,0,72.7,18,2019,10,Current,0,Low (<10%),Upper-Middle (70-100k),0.137,Low Risk,36
103281,10000,60 months,11.91,221.99,B,B4,4 years,RENT,56313.41,debt_consolidation,NJ,14.69,2,0,18,0,58.1,24,2019,4,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.178,Low Risk,60
103282,12000,60 months,10.19,256.09,B,B5,3 years,MORTGAGE,103233.7,home_improvement,MI,1.45,0,1,5,0,50.4,12,2023,4,Fully Paid,0,Low (<10%),High (100k+),0.116,Low Risk,60
103283,15000,60 months,28.05,467.49,G,G2,Unknown,RENT,53599.31,vacation,CA,26.31,1,0,7,0,43.3,17,2022,4,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.28,High Risk,60
103284,5000,60 months,9.47,104.94,B,B3,10+ years,RENT,48071.59,credit_card,NC,8.22,0,0,22,0,38.9,28,2020,9,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.104,Low Risk,60
103285,10000,36 months,6.98,308.68,A,A2,4 years,OWN,43594.3,home_improvement,WA,38.41,1,0,18,0,95.0,35,2023,2,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.229,Low Risk,36
103286,18000,36 months,16.86,640.5,D,D2,5 years,MORTGAGE,49791.35,car,MI,10.4,1,0,15,0,44.8,18,2023,12,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.362,Medium Risk,36
103287,15000,36 months,11.48,494.5,B,B5,9 years,MORTGAGE,55065.35,medical,IN,25.22,0,0,21,0,85.0,27,2021,10,Late (31-120 days),1,High (20-30%),Lower-Middle (40-70k),0.272,Low Risk,36
103288,25000,36 months,18.87,914.76,D,D2,7 years,RENT,71393.95,major_purchase,OH,20.26,0,0,14,0,42.4,28,2022,9,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.35,Medium Risk,36
103289,15000,36 months,23.19,582.13,F,F1,Unknown,MORTGAGE,108059.57,debt_consolidation,AZ,38.9,0,3,23,1,75.4,24,2019,9,Charged Off,1,Very High (30%+),High (100k+),0.139,High Risk,36
103290,10000,36 months,15.22,347.73,D,D4,8 years,OWN,44694.35,credit_card,GA,33.33,0,3,21,0,45.5,32,2023,10,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.224,Medium Risk,36
103291,12000,36 months,16.14,422.71,D,D4,1 year,MORTGAGE,56675.74,home_improvement,MA,10.34,3,4,22,0,36.0,33,2023,12,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.212,Medium Risk,36
103292,25000,36 months,20.43,934.58,E,E5,10+ years,MORTGAGE,66705.8,credit_card,CA,1.86,0,1,13,0,18.6,28,2020,11,Late (31-120 days),1,Low (<10%),Lower-Middle (40-70k),0.375,High Risk,36
103293,5000,60 months,10.26,106.88,B,B2,8 years,RENT,68257.56,small_business,WA,3.01,0,2,14,0,4.8,14,2022,11,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.073,Low Risk,60
103294,20000,60 months,8.81,413.33,A,A1,7 years,MORTGAGE,120915.88,small_business,TN,7.33,0,1,3,0,95.7,21,2021,10,Fully Paid,0,Low (<10%),High (100k+),0.165,Low Risk,60
103295,25000,36 months,12.76,839.46,C,C1,3 years,MORTGAGE,39201.75,debt_consolidation,MD,16.22,0,0,20,1,35.6,20,2020,9,Fully Paid,0,Moderate (10-20%),Low (<40k),0.638,Medium Risk,36
103296,15000,36 months,10.11,484.78,B,B3,1 year,MORTGAGE,82244.03,debt_consolidation,AZ,17.24,0,3,20,0,71.3,33,2020,3,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.182,Low Risk,36
103297,25000,60 months,13.13,570.49,C,C2,9 years,RENT,21594.37,debt_consolidation,IN,28.69,0,0,13,0,94.7,14,2021,7,Charged Off,1,High (20-30%),Low (<40k),1.158,Medium Risk,60
103298,10000,60 months,7.24,199.15,A,A3,10+ years,MORTGAGE,40665.44,credit_card,PA,7.12,0,0,2,0,70.6,12,2022,2,Current,0,Low (<10%),Lower-Middle (40-70k),0.246,Low Risk,60
103299,15000,36 months,7.35,465.56,A,A5,5 years,RENT,38478.41,moving,NC,14.56,0,0,17,0,30.0,33,2021,3,Fully Paid,0,Moderate (10-20%),Low (<40k),0.39,Low Risk,36
103300,15000,36 months,14.11,513.47,C,C1,6 years,RENT,58379.88,debt_consolidation,GA,11.41,0,2,5,0,56.1,19,2022,9,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.257,Medium Risk,36
103301,20000,36 months,8.43,630.7,A,A5,10+ years,RENT,103149.47,other,WA,9.02,0,0,10,1,80.6,19,2022,6,Current,0,Low (<10%),High (100k+),0.194,Low Risk,36
103302,5000,36 months,7.76,156.13,A,A4,4 years,MORTGAGE,66491.24,debt_consolidation,MI,3.12,0,0,6,1,23.0,19,2021,4,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.075,Low Risk,36
103303,10000,36 months,14.95,346.41,C,C2,Unknown,MORTGAGE,46497.68,credit_card,WA,13.72,0,4,16,0,32.3,33,2023,1,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.215,Medium Risk,36
103304,15000,36 months,7.67,467.77,A,A1,3 years,OWN,26696.63,debt_consolidation,WI,29.84,0,1,4,1,13.5,10,2019,9,Fully Paid,0,High (20-30%),Low (<40k),0.562,Low Risk,36
103305,10000,36 months,9.16,318.74,B,B1,10+ years,MORTGAGE,79576.0,credit_card,NJ,38.89,0,4,10,0,65.0,25,2021,8,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.126,Low Risk,36
103306,5000,36 months,8.58,158.02,A,A5,4 years,RENT,82966.52,vacation,NY,33.89,0,4,4,0,8.0,17,2023,3,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.06,Low Risk,36
103307,15000,60 months,16.63,369.81,D,D2,3 years,RENT,42751.95,vacation,NC,10.48,0,0,2,0,38.8,17,2021,8,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.351,Medium Risk,60
103308,12000,60 months,25.97,359.07,F,F2,5 years,RENT,43054.18,debt_consolidation,NY,5.66,0,0,19,0,57.1,32,2021,12,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.279,High Risk,60
103309,5000,36 months,15.39,174.28,D,D4,2 years,MORTGAGE,53720.23,major_purchase,WI,2.32,0,0,22,0,26.0,30,2019,9,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.093,Medium Risk,36
103310,20000,60 months,21.16,542.87,E,E1,7 years,RENT,42799.49,debt_consolidation,MD,27.75,0,0,3,0,85.9,8,2021,8,Current,0,High (20-30%),Lower-Middle (40-70k),0.467,High Risk,60
103311,10000,36 months,12.13,332.76,C,C4,10+ years,OWN,38112.86,small_business,MA,21.34,0,2,4,0,12.7,22,2019,2,Fully Paid,0,High (20-30%),Low (<40k),0.262,Medium Risk,36
103312,18000,60 months,13.0,409.56,C,C4,1 year,MORTGAGE,59856.64,debt_consolidation,WI,23.91,1,2,10,0,44.2,26,2019,5,Current,0,High (20-30%),Lower-Middle (40-70k),0.301,Medium Risk,60
103313,20000,36 months,14.97,693.01,C,C5,3 years,RENT,58956.57,credit_card,WI,37.1,0,0,14,0,48.7,17,2021,9,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.339,Medium Risk,36
103314,7500,36 months,14.28,257.35,C,C2,2 years,RENT,70701.74,major_purchase,CA,25.56,0,0,24,0,62.9,26,2019,5,Current,0,High (20-30%),Upper-Middle (70-100k),0.106,Medium Risk,36
103315,25000,36 months,6.79,769.53,A,A5,9 years,MORTGAGE,33077.94,debt_consolidation,MO,13.99,0,4,24,0,73.5,39,2019,12,Fully Paid,0,Moderate (10-20%),Low (<40k),0.756,Low Risk,36
103316,7500,36 months,25.22,299.07,F,F4,8 years,RENT,68215.93,medical,MO,2.12,0,1,9,0,91.7,11,2020,9,Late (31-120 days),1,Low (<10%),Lower-Middle (40-70k),0.11,High Risk,36
103317,12000,36 months,6.38,367.13,A,A2,4 years,OWN,47785.31,credit_card,TX,36.96,0,0,20,0,87.3,34,2021,12,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.251,Low Risk,36
103318,10000,60 months,8.4,204.68,A,A5,2 years,MORTGAGE,27125.07,debt_consolidation,AZ,12.33,0,1,23,1,9.0,29,2020,10,Fully Paid,0,Moderate (10-20%),Low (<40k),0.369,Low Risk,60
103319,20000,60 months,9.67,421.7,B,B4,1 year,RENT,101954.84,home_improvement,AZ,3.28,0,2,16,0,28.1,34,2020,2,Fully Paid,0,Low (<10%),High (100k+),0.196,Low Risk,60
103320,15000,36 months,28.25,622.48,G,G2,< 1 year,MORTGAGE,70961.32,home_improvement,WA,25.06,0,0,10,0,58.1,23,2023,2,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.211,High Risk,36
103321,10000,36 months,11.29,328.76,B,B2,5 years,OTHER,46349.83,debt_consolidation,MI,34.7,0,0,4,1,9.7,17,2023,1,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.216,Low Risk,36
103322,5000,36 months,11.33,164.48,B,B1,6 years,RENT,71892.15,debt_consolidation,MD,34.73,0,3,9,0,2.0,19,2023,8,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.07,Low Risk,36
103323,20000,36 months,8.43,630.7,A,A2,< 1 year,MORTGAGE,20185.81,debt_consolidation,NJ,26.77,0,2,2,0,92.0,7,2022,5,Fully Paid,0,High (20-30%),Low (<40k),0.991,Low Risk,36
103324,20000,36 months,17.99,722.95,D,D4,2 years,RENT,63433.46,credit_card,TN,34.23,0,1,22,0,9.1,39,2022,8,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.315,Medium Risk,36
103325,10000,36 months,10.8,326.44,B,B4,2 years,MORTGAGE,88364.79,debt_consolidation,CA,27.33,0,0,11,0,33.3,12,2020,12,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.113,Low Risk,36
103326,10000,60 months,20.67,268.68,E,E3,4 years,MORTGAGE,83484.56,debt_consolidation,IN,31.24,0,3,7,0,24.0,23,2023,5,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.12,High Risk,60
103327,12000,36 months,14.16,411.06,C,C5,1 year,OWN,60183.91,moving,TX,29.87,0,0,8,0,46.7,23,2021,4,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.199,Medium Risk,36
103328,15000,36 months,7.55,466.94,A,A4,3 years,MORTGAGE,46303.55,debt_consolidation,MO,17.36,1,0,11,0,98.0,20,2019,6,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.324,Low Risk,36
103329,10000,36 months,14.12,342.36,C,C4,10+ years,MORTGAGE,81165.69,small_business,CA,25.59,0,3,5,0,59.3,13,2023,5,Charged Off,1,High (20-30%),Upper-Middle (70-100k),0.123,Medium Risk,36
103330,18000,36 months,10.98,589.13,B,B3,< 1 year,MORTGAGE,51901.64,debt_consolidation,TX,13.74,1,1,14,0,27.5,30,2022,8,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.347,Low Risk,36
103331,10000,36 months,14.91,346.21,C,C1,9 years,MORTGAGE,101405.91,home_improvement,OH,8.53,0,1,10,2,19.1,21,2023,5,Charged Off,1,Low (<10%),High (100k+),0.099,Medium Risk,36
103332,10000,60 months,18.14,254.7,D,D2,2 years,MORTGAGE,20000.0,debt_consolidation,GA,39.43,0,1,20,0,76.9,38,2020,4,Charged Off,1,Very High (30%+),Low (<40k),0.5,Medium Risk,60
103333,10000,36 months,11.07,327.72,B,B5,3 years,MORTGAGE,24149.28,home_improvement,IL,9.92,0,1,19,1,3.1,35,2023,8,Fully Paid,0,Low (<10%),Low (<40k),0.414,Low Risk,36
103334,12000,60 months,21.91,330.81,E,E3,8 years,RENT,54647.6,major_purchase,TN,31.55,0,0,23,0,21.4,28,2020,7,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.22,High Risk,60
103335,10000,36 months,10.23,323.75,B,B5,8 years,OWN,44848.83,medical,IN,6.66,0,1,15,0,96.0,16,2023,7,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.223,Low Risk,36
103336,30000,36 months,30.41,1280.29,G,G1,8 years,RENT,45052.42,home_improvement,FL,6.38,0,2,9,0,74.0,15,2022,12,Late (31-120 days),1,Low (<10%),Lower-Middle (40-70k),0.666,High Risk,36
103337,18000,36 months,21.5,682.78,E,E3,8 years,RENT,80898.49,moving,WA,9.14,0,3,14,0,40.8,14,2023,5,Charged Off,1,Low (<10%),Upper-Middle (70-100k),0.223,High Risk,36
103338,20000,60 months,14.92,474.96,C,C3,4 years,OWN,111220.67,debt_consolidation,WI,9.98,0,0,12,0,20.1,24,2023,7,Fully Paid,0,Low (<10%),High (100k+),0.18,Medium Risk,60
103339,12000,60 months,23.29,340.29,F,F3,6 years,RENT,37177.73,debt_consolidation,MA,38.12,0,1,4,1,34.2,7,2019,2,Fully Paid,0,Very High (30%+),Low (<40k),0.323,High Risk,60
103340,5000,60 months,8.43,102.41,A,A1,2 years,RENT,81070.01,debt_consolidation,AZ,2.6,0,2,5,0,68.8,11,2020,4,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.062,Low Risk,60
103341,10000,36 months,24.65,395.75,F,F2,7 years,RENT,49913.55,car,IN,27.02,0,3,8,0,27.5,15,2021,9,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.2,High Risk,36
103342,18000,60 months,9.27,376.01,B,B2,1 year,MORTGAGE,67665.53,small_business,TN,36.54,0,0,22,0,26.0,34,2020,6,Current,0,Very High (30%+),Lower-Middle (40-70k),0.266,Low Risk,60
103343,5000,36 months,13.88,170.6,C,C2,2 years,RENT,45529.25,credit_card,TN,8.68,0,1,19,0,49.25,27,2022,10,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.11,Medium Risk,36
103344,15000,36 months,18.34,544.85,D,D1,3 years,MORTGAGE,79545.14,moving,WA,11.81,0,0,18,0,15.4,24,2022,5,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.189,Medium Risk,36
103345,7500,36 months,22.07,286.7,E,E2,4 years,OWN,71898.73,debt_consolidation,OH,39.86,0,2,14,0,78.8,21,2019,4,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.104,High Risk,36
103346,10000,36 months,13.86,341.1,C,C4,10+ years,OTHER,53877.49,credit_card,TX,33.66,0,0,12,0,94.0,22,2021,4,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.186,Medium Risk,36
103347,15000,36 months,16.43,530.55,D,D3,3 years,MORTGAGE,59844.1,debt_consolidation,NC,5.08,0,3,24,1,39.7,36,2021,6,Current,0,Low (<10%),Lower-Middle (40-70k),0.251,Medium Risk,36
103348,15000,60 months,7.73,302.21,A,A2,6 years,RENT,38535.2,credit_card,MD,15.63,0,0,17,0,89.5,31,2021,3,Fully Paid,0,Moderate (10-20%),Low (<40k),0.389,Low Risk,60
103349,10000,60 months,17.93,253.55,D,D1,3 years,RENT,76845.35,debt_consolidation,AZ,30.09,0,2,8,1,97.1,9,2020,6,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.13,Medium Risk,60
103350,12000,60 months,12.03,267.12,C,C3,6 years,RENT,52579.42,credit_card,GA,22.14,0,3,6,0,50.2,23,2019,3,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.228,Medium Risk,60
103351,5000,60 months,12.32,112.03,C,C1,4 years,RENT,168933.72,credit_card,NC,19.13,0,1,14,0,51.6,27,2023,2,Charged Off,1,Moderate (10-20%),High (100k+),0.03,Medium Risk,60
103352,5000,36 months,13.19,168.93,C,C5,3 years,RENT,34699.01,debt_consolidation,TX,16.55,0,1,16,0,6.7,29,2022,11,Fully Paid,0,Moderate (10-20%),Low (<40k),0.144,Medium Risk,36
103353,20000,60 months,10.07,425.63,B,B5,8 years,MORTGAGE,140814.23,car,MA,12.82,0,3,10,0,26.8,22,2022,9,Fully Paid,0,Moderate (10-20%),High (100k+),0.142,Low Risk,60
103354,10000,36 months,11.72,330.81,B,B2,3 years,RENT,72947.58,debt_consolidation,GA,16.35,0,0,20,0,74.0,24,2022,6,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.137,Low Risk,36
103355,30000,36 months,6.7,922.2,A,A3,7 years,MORTGAGE,78670.54,moving,MO,1.65,0,0,7,1,30.3,25,2021,3,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.381,Low Risk,36
103356,15000,60 months,16.02,364.93,D,D1,10+ years,RENT,39678.15,medical,TX,29.92,0,0,17,0,64.2,18,2021,11,Fully Paid,0,High (20-30%),Low (<40k),0.378,Medium Risk,60
103357,15000,60 months,11.38,328.99,B,B2,5 years,RENT,63229.29,moving,TX,7.73,0,1,10,0,99.6,11,2021,11,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.237,Low Risk,60
103358,15000,36 months,17.43,538.01,D,D2,4 years,RENT,69137.43,debt_consolidation,MA,25.83,0,0,12,0,50.7,12,2021,2,Late (31-120 days),1,High (20-30%),Lower-Middle (40-70k),0.217,Medium Risk,36
103359,12000,36 months,15.26,417.51,D,D2,3 years,MORTGAGE,38150.32,major_purchase,GA,14.89,0,4,7,2,31.6,24,2021,2,Charged Off,1,Moderate (10-20%),Low (<40k),0.315,Medium Risk,36
103360,10000,36 months,12.51,334.58,C,C5,10+ years,RENT,113153.59,debt_consolidation,FL,29.74,0,1,14,0,22.5,20,2021,5,Fully Paid,0,High (20-30%),High (100k+),0.088,Medium Risk,36
103361,18000,36 months,12.37,601.04,C,C1,8 years,RENT,115886.89,debt_consolidation,CA,28.97,0,2,22,0,89.6,24,2023,9,Fully Paid,0,High (20-30%),High (100k+),0.155,Medium Risk,36
103362,18000,60 months,11.16,392.8,B,B3,1 year,OWN,39282.26,debt_consolidation,WA,31.99,0,0,11,0,76.4,27,2023,10,Charged Off,1,Very High (30%+),Low (<40k),0.458,Low Risk,60
103363,20000,36 months,19.43,737.48,E,E2,9 years,MORTGAGE,29300.78,debt_consolidation,IL,34.73,0,1,7,1,74.6,23,2021,10,Fully Paid,0,Very High (30%+),Low (<40k),0.683,High Risk,36
103364,25000,60 months,12.17,558.26,C,C1,6 years,MORTGAGE,113856.27,medical,GA,38.23,0,1,20,0,49.25,27,2021,2,Fully Paid,0,Very High (30%+),High (100k+),0.22,Medium Risk,60
103365,20000,36 months,26.14,807.3,F,F5,8 years,MORTGAGE,137493.52,major_purchase,GA,19.48,0,0,22,0,6.5,29,2021,4,Charged Off,1,Moderate (10-20%),High (100k+),0.145,High Risk,36
103366,25000,60 months,13.99,581.58,C,C3,8 years,RENT,123628.8,other,FL,15.9,0,0,23,0,74.2,37,2021,5,Fully Paid,0,Moderate (10-20%),High (100k+),0.202,Medium Risk,60
103367,10000,36 months,8.88,317.44,A,A3,8 years,RENT,43903.88,credit_card,WA,1.91,0,0,20,0,15.9,22,2022,12,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.228,Low Risk,36
103368,25000,36 months,11.43,823.57,B,B3,6 years,OWN,55495.82,debt_consolidation,NY,33.04,0,0,4,0,66.1,4,2020,2,Late (31-120 days),1,Very High (30%+),Lower-Middle (40-70k),0.45,Low Risk,36
103369,18000,60 months,8.83,372.17,A,A4,3 years,RENT,36890.96,home_improvement,FL,17.54,0,2,5,0,22.9,16,2019,2,Charged Off,1,Moderate (10-20%),Low (<40k),0.488,Low Risk,60
103370,12000,36 months,7.22,371.73,A,A5,3 years,OWN,51784.53,debt_consolidation,MO,27.52,0,0,4,0,32.8,6,2019,1,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.232,Low Risk,36
103371,10000,60 months,28.88,316.69,G,G4,2 years,MORTGAGE,60473.16,small_business,WA,4.45,0,0,14,0,49.6,32,2019,10,Late (31-120 days),1,Low (<10%),Lower-Middle (40-70k),0.165,High Risk,60
103372,5000,60 months,17.18,124.75,D,D4,1 year,MORTGAGE,83301.79,credit_card,MI,13.8,1,1,16,0,70.2,34,2020,6,Charged Off,1,Moderate (10-20%),Upper-Middle (70-100k),0.06,Medium Risk,60
103373,10000,36 months,11.29,328.76,B,B1,2 years,RENT,56039.05,debt_consolidation,GA,23.9,0,0,10,0,1.5,16,2022,9,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.178,Low Risk,36
103374,18000,36 months,9.94,580.3,B,B4,6 years,MORTGAGE,45926.86,credit_card,TN,31.05,0,2,18,0,98.3,21,2019,3,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.392,Low Risk,36
103375,12000,60 months,23.41,341.12,F,F2,6 years,RENT,94676.4,credit_card,WI,16.4,0,1,14,0,56.5,22,2021,3,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.127,High Risk,60
103376,5000,36 months,6.49,153.22,A,A3,3 years,RENT,65558.69,debt_consolidation,TN,32.06,1,2,11,0,21.0,15,2022,4,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.076,Low Risk,36
103377,10000,36 months,6.25,305.35,A,A1,4 years,MORTGAGE,28016.72,major_purchase,MO,28.74,0,0,23,0,23.7,36,2021,5,Fully Paid,0,High (20-30%),Low (<40k),0.357,Low Risk,36
103378,15000,36 months,6.49,459.67,A,A5,Unknown,RENT,43858.4,other,VA,39.06,2,1,10,2,68.0,25,2022,12,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.342,Low Risk,36
103379,25000,36 months,20.41,934.32,E,E2,3 years,RENT,88805.59,debt_consolidation,NC,31.26,0,3,3,1,34.5,12,2020,9,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.282,High Risk,36
103380,25000,60 months,17.32,625.62,D,D2,8 years,MORTGAGE,73864.79,debt_consolidation,FL,35.87,0,1,14,1,45.1,15,2019,3,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.338,Medium Risk,60
103381,30000,36 months,12.48,1003.32,C,C3,2 years,RENT,55862.41,other,NJ,19.86,0,3,12,0,71.3,27,2022,5,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.537,Medium Risk,36
103382,18000,36 months,15.54,628.75,D,D3,3 years,RENT,94946.95,small_business,NY,28.27,0,0,10,0,2.0,27,2021,12,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.19,Medium Risk,36
103383,15000,36 months,15.11,520.79,D,D1,8 years,MORTGAGE,30890.6,home_improvement,TX,9.35,0,0,17,0,73.7,31,2023,7,Charged Off,1,Low (<10%),Low (<40k),0.486,Medium Risk,36
103384,15000,36 months,18.87,548.85,D,D1,< 1 year,MORTGAGE,37871.94,home_improvement,WI,14.1,0,2,6,1,67.4,18,2019,8,Current,0,Moderate (10-20%),Low (<40k),0.396,Medium Risk,36
103385,20000,60 months,12.3,447.93,C,C5,4 years,MORTGAGE,80102.79,medical,PA,37.12,0,1,11,0,53.3,25,2021,8,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.25,Medium Risk,60
103386,7500,36 months,9.53,240.35,B,B5,9 years,RENT,28523.84,debt_consolidation,WA,28.69,1,0,4,0,7.2,15,2023,11,Fully Paid,0,High (20-30%),Low (<40k),0.263,Low Risk,36
103387,5000,36 months,9.3,159.7,B,B2,1 year,MORTGAGE,48174.25,medical,NC,10.86,0,2,10,0,50.1,11,2022,1,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.104,Low Risk,36
103388,7500,36 months,22.58,288.68,E,E1,5 years,RENT,28500.13,debt_consolidation,MI,8.57,2,0,9,0,10.9,16,2021,2,Fully Paid,0,Low (<10%),Low (<40k),0.263,High Risk,36
103389,30000,36 months,16.92,1068.39,D,D3,3 years,MORTGAGE,32232.02,major_purchase,CA,25.79,0,0,9,0,99.7,27,2022,8,Current,0,High (20-30%),Low (<40k),0.931,Medium Risk,36
103390,25000,36 months,26.66,1016.08,F,F5,9 years,MORTGAGE,48514.89,credit_card,TN,36.69,1,0,12,0,12.6,18,2019,3,Current,0,Very High (30%+),Lower-Middle (40-70k),0.515,High Risk,36
103391,12000,36 months,29.55,506.47,G,G5,9 years,MORTGAGE,46217.39,credit_card,MA,16.19,0,4,15,0,52.4,26,2023,4,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.26,High Risk,36
103392,12000,36 months,10.61,390.65,B,B2,2 years,RENT,90842.37,debt_consolidation,MO,4.03,0,3,11,1,0.4,26,2019,7,Charged Off,1,Low (<10%),Upper-Middle (70-100k),0.132,Low Risk,36
103393,7500,36 months,12.3,250.18,C,C3,5 years,MORTGAGE,48500.67,credit_card,TX,12.92,0,1,16,0,49.25,35,2021,12,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.155,Medium Risk,36
103394,20000,36 months,9.28,638.6,B,B2,7 years,RENT,33817.48,credit_card,WI,7.77,0,0,15,0,69.1,23,2023,9,Fully Paid,0,Low (<10%),Low (<40k),0.591,Low Risk,36
103395,5000,36 months,8.32,157.42,A,A4,5 years,RENT,46278.99,credit_card,VA,35.83,1,0,19,0,74.6,38,2022,6,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.108,Low Risk,36
103396,12000,36 months,14.3,411.88,C,C1,9 years,RENT,52736.92,debt_consolidation,TX,37.1,3,3,18,0,34.5,34,2022,9,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.228,Medium Risk,36
103397,7500,36 months,7.26,232.47,A,A1,9 years,RENT,28838.32,home_improvement,IN,24.35,0,3,18,0,68.4,27,2022,12,Fully Paid,0,High (20-30%),Low (<40k),0.26,Low Risk,36
103398,30000,36 months,9.49,960.85,B,B4,9 years,MORTGAGE,20000.0,vacation,VA,33.44,1,0,12,1,66.7,30,2023,3,Charged Off,1,Very High (30%+),Low (<40k),1.5,Low Risk,36
103399,10000,36 months,9.65,321.03,B,B2,Unknown,MORTGAGE,64515.53,debt_consolidation,WA,28.13,0,0,18,0,60.4,34,2021,1,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.155,Low Risk,36
103400,25000,36 months,29.88,1059.65,G,G2,4 years,OWN,65176.59,credit_card,NC,7.02,0,0,7,0,46.4,25,2021,2,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.384,High Risk,36
103401,18000,36 months,20.52,673.72,E,E4,2 years,RENT,81536.97,debt_consolidation,IN,26.37,0,0,18,0,83.2,30,2021,9,Charged Off,1,High (20-30%),Upper-Middle (70-100k),0.221,High Risk,36
